"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","1998","Same",NA,"42",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","1999","Same",NA,"215",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2000","Same",NA,"33",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2001","Same",NA,"555",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2002","Same",NA,"886",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2003","Same",NA,"756",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2004","Same",NA,"352",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2005","Same",NA,"380",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2006","Same",NA,"292",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2007","Same",NA,"3469","37","0.989",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2008","Same",NA,"352","59","0.832",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2009","Same",NA,"80","80","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2010","Same",NA,"46","46","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2011","Same",NA,"172","172","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2012","Same",NA,"81","81","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2013","Same",NA,"107","107","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2014","Same",NA,"55","55","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2015","Same",NA,"31","31","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2016","Same",NA,"28","28","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2017","Same",NA,"60","60","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2018","Same",NA,"57","57","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2019","Same",NA,"52","52","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2020","Same",NA,"73","73","0.064",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2021","Same",NA,"85","85","0.100",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2022","Same",NA,"183","183","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Kalama River - spring","215","Kalama Spring Chinook","2023","Same",NA,"86","86","0.000",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall","217","Lewis River Fall (Tule) Chinook","1997","Same",NA,"1737",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Lewis River - fall","217","Lewis River Fall (Tule) Chinook","1998","Same",NA,"1329",NA,NA,NA,NA,NA
